Order ID,Order Date,Customer ID,Customer Name,City,State,Country,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Order Priority
IN-2014-21143,9/25/2014,DC-12850,Dan Campbell,Kanpur,Uttar Pradesh,India,OFF-AR-10001266,Office Supplies,Art,"Boston Canvas, Blue",? 107.28,2,? 40.74,Medium
IN-2014-13051,11/12/2014,LF-17185,Luke Foster,Visakhapatnam,Andhra Pradesh,India,OFF-AR-10001226,Office Supplies,Art,"Boston Pencil Sharpener, Fluorescent",? 28.95,1,? 0.57,High
IN-2014-76114,8/8/2014,DB-13615,Doug Bickford,Agra,Uttar Pradesh,India,OFF-PA-10003744,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",? 54.27,3,? 17.28,High
IN-2012-43291,11/27/2012,GB-14575,Giulietta Baptist,Bilaspur,Uttar Pradesh,India,OFF-FA-10004447,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",? 66.84,4,? 21.96,Medium
IN-2014-69205,8/13/2014,LC-16885,Lena Creighton,Guwahati,Assam,India,OFF-BI-10002594,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",? 61.80,5,? 26.55,Medium
IN-2014-17244,1/22/2014,TM-21490,Tony Molinari,Durgapur,Maharashtra,India,OFF-EN-10002119,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",? 81.27,3,? 36.54,Medium
IN-2011-71634,6/1/2011,MC-17425,Mark Cousins,Jaipur,Rajasthan,India,OFF-EN-10002007,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",? 62.70,5,? 9.90,Medium
IN-2014-59650,11/3/2014,AW-10930,Arthur Wiediger,Guwahati,Assam,India,OFF-BI-10002853,Office Supplies,Binders,"Avery Binder Covers, Recycled",? 22.86,2,? 10.74,High
IN-2014-52818,12/13/2014,JF-15565,Jill Fjeld,Pune,Maharashtra,India,OFF-PA-10003938,Office Supplies,Paper,"Eaton Cards & Envelopes, Premium",? 90.36,2,? 19.86,Medium
IN-2011-60063,8/30/2011,TS-21610,Troy Staebel,Coimbatore,Tamil Nadu,India,OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",? 26.82,3,? 6.12,High
IN-2014-75603,12/31/2014,BS-11365,Bill Shonely,Vijayawada,Andhra Pradesh,India,FUR-BO-10000670,Furniture,Bookcases,"Dania Corner Shelving, Metal",? 364.59,3,? 153.09,Medium
IN-2014-40764,3/27/2014,RB-19435,Richard Bierner,Korba,Chhattisgarh,India,FUR-CH-10000187,Furniture,Chairs,"Hon Chairmat, Red",? 111.06,2,? 27.72,Medium
IN-2013-55772,9/13/2013,TM-21010,Tamara Manning,Fatehpur,Rajasthan,India,OFF-EN-10000428,Office Supplies,Envelopes,"Cameo Clasp Envelope, with clear poly window",? 65.25,5,? 5.10,Medium
IN-2013-60049,7/30/2013,VT-21700,Valerie Takahito,Raipur,Chhattisgarh,India,OFF-LA-10000219,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",? 46.41,7,? 3.99,Medium
IN-2014-33792,7/18/2014,HJ-14875,Heather Jas,Bhubaneswar,Odisha,India,FUR-FU-10004064,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",? 42.42,1,? 19.92,Medium
IN-2014-14059,10/24/2014,SW-20350,Sean Wendt,Durg,Chhattisgarh,India,OFF-FA-10002481,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",? 66.00,4,? 1.92,Medium
IN-2012-52076,6/27/2012,ML-17395,Marina Lichtenstein,Bangalore,Karnataka,India,OFF-BI-10002627,Office Supplies,Binders,"Avery Binder Covers, Economy",? 55.35,5,? 22.65,Medium
IN-2012-46903,6/22/2012,JG-15310,Jason Gross,Bihar Sharif,Bihar,India,OFF-BI-10003806,Office Supplies,Binders,"Avery Index Tab, Clear",? 44.31,7,? 21.21,Medium
IN-2014-42808,11/6/2014,PB-18805,Patrick Bzostek,Jhansi,Uttar Pradesh,India,OFF-ST-10004382,Office Supplies,Storage,"Tenex Folders, Industrial",? 47.40,2,? 9.90,Medium
IN-2011-44901,2/23/2011,MG-18205,Mitch Gastineau,Thane,Maharashtra,India,OFF-EN-10000224,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",? 16.62,2,? 3.30,High
IN-2011-14983,10/10/2011,GH-14485,Gene Hale,Visakhapatnam,Andhra Pradesh,India,OFF-EN-10004173,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",? 87.45,5,? 19.20,Medium
IN-2014-70724,6/5/2014,CC-12370,Christopher Conant,Solapur,Maharashtra,India,OFF-BI-10004483,Office Supplies,Binders,"Ibico Index Tab, Clear",? 33.48,4,? 1.32,Medium
IN-2013-22760,6/14/2013,VT-21700,Valerie Takahito,Ajmer,Rajasthan,India,TEC-AC-10002795,Technology,Accessories,"Memorex Mouse, Programmable",? 59.34,2,? 14.22,Medium
IN-2011-13534,6/10/2011,MG-17875,Michael Grace,Durgapur,West Bengal,India,OFF-EN-10003455,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",? 54.00,2,? 18.36,Medium
IN-2011-29998,12/30/2011,GT-14755,Guy Thornton,Bilaspur,Uttar Pradesh,India,OFF-BI-10001967,Office Supplies,Binders,"Acco Binder, Recycled",? 46.53,3,? 1.80,Medium
IN-2014-75603,12/31/2014,BS-11365,Bill Shonely,Vijayawada,Andhra Pradesh,India,OFF-ST-10001824,Office Supplies,Storage,"Rogers Box, Single Width",? 72.00,3,? 4.32,Medium
IN-2013-76667,6/4/2013,LW-16990,Lindsay Williams,Surat,Gujarat,India,OFF-LA-10000271,Office Supplies,Labels,"Harbour Creations Shipping Labels, Alphabetical",? 45.12,4,? 21.12,Medium
IN-2013-60007,2/22/2013,HG-15025,Hunter Glantz,Allahabad,Uttar Pradesh,India,OFF-LA-10002493,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",? 32.13,3,? 3.78,Medium
ID-2012-46210,8/31/2012,CR-12730,Craig Reiter,Mumbai,Maharashtra,India,FUR-FU-10001130,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",? 22.17,2,-? 10.23,High
IN-2014-17244,1/22/2014,TM-21490,Tony Molinari,Durgapur,Maharashtra,India,OFF-AR-10004009,Office Supplies,Art,"Boston Highlighters, Easy-Erase",? 57.42,3,? 11.43,Medium
IN-2014-45426,4/7/2014,LD-17005,Lisa DeCherney,Kukatpalli,Telangana,India,OFF-PA-10004185,Office Supplies,Paper,"SanDisk Message Books, Recycled",? 47.46,2,? 14.22,Medium
IN-2014-21143,9/25/2014,DC-12850,Dan Campbell,Kanpur,Uttar Pradesh,India,OFF-LA-10004614,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",? 43.74,6,? 11.34,Medium
IN-2011-60826,9/17/2011,KM-16660,Khloe Miller,Aurangabad,Bihar,India,OFF-FA-10000248,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",? 27.96,2,? 13.98,Critical
IN-2014-61414,1/16/2014,JJ-15445,Jennifer Jackson,Kolhapur,Maharashtra,India,OFF-LA-10000244,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical",? 106.80,10,? 35.10,Medium
IN-2014-54197,3/31/2014,DB-13405,Denny Blanton,Jaipur,Rajasthan,India,FUR-FU-10000548,Furniture,Furnishings,"Tenex Stacking Tray, Durable",? 50.46,2,? 18.66,High
IN-2012-33218,3/2/2012,HP-14815,Harold Pawlan,Pune,Maharashtra,India,FUR-TA-10001359,Furniture,Tables,"Chromcraft Training Table, with Bottom Storage",? 851.67,3,? 76.59,Medium
IN-2011-47309,8/31/2011,PW-19240,Pierre Wener,Chennai,Tamil Nadu,India,OFF-LA-10002992,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set",? 39.48,4,? 0.36,High
IN-2012-68358,6/7/2012,ML-18265,Muhammed Lee,Nellore,Andhra Pradesh,India,TEC-MA-10001711,Technology,Machines,"Konica Phone, White",? 84.60,1,? 20.28,High
ID-2011-29389,9/27/2011,AG-10900,Arthur Gainer,Mumbai,Maharashtra,India,OFF-AR-10000989,Office Supplies,Art,"Binney & Smith Canvas, Blue",? 51.36,2,-? 48.30,Medium
IN-2014-37320,11/11/2014,BF-11005,Barry Franz,Gorakhpur,Haryana,India,OFF-LA-10003381,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible",? 29.07,3,? 14.49,High
IN-2013-61617,6/27/2013,AS-10285,Alejandro Savely,Kanpur,Uttar Pradesh,India,OFF-ST-10003121,Office Supplies,Storage,"Rogers Box, Industrial",? 48.90,2,? 6.84,Medium
IN-2012-26113,2/15/2012,DB-13210,Dean Braden,Srinagar,Jammu and Kashmir,India,OFF-PA-10003906,Office Supplies,Paper,"Eaton Memo Slips, Premium",? 41.22,3,? 18.54,Medium
IN-2013-35787,12/24/2013,KE-16420,Katrina Edelman,Jodhpur,Rajasthan,India,OFF-LA-10001292,Office Supplies,Labels,"Smead File Folder Labels, Adjustable",? 27.12,4,? 13.20,Medium
IN-2014-19967,8/12/2014,CC-12685,Craig Carroll,Visakhapatnam,Andhra Pradesh,India,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",? 100.80,5,? 27.15,Medium
IN-2012-32882,8/17/2012,TR-21325,Toby Ritter,Kanpur,Uttar Pradesh,India,OFF-FA-10003530,Office Supplies,Fasteners,"OIC Clamps, Bulk Pack",? 98.85,5,? 24.60,Medium
IN-2014-32770,10/7/2014,AP-10720,Anne Pryor,Jabalpur,Madhya Pradesh,India,FUR-FU-10003605,Furniture,Furnishings,"Eldon Light Bulb, Durable",? 66.69,3,? 29.97,High
IN-2013-19337,6/12/2013,BW-11200,Ben Wallace,Bokaro,Jharkhand,India,OFF-PA-10003303,Office Supplies,Paper,"Xerox Computer Printout Paper, Multicolor",? 55.50,2,? 25.50,Medium
IN-2013-49024,6/25/2013,PW-19030,Pauline Webber,Bellary,Karnataka,India,OFF-AR-10000539,Office Supplies,Art,"Boston Markers, Easy-Erase",? 53.28,2,? 3.72,Medium
IN-2013-64956,7/23/2013,RB-19435,Richard Bierner,Jaipur,Rajasthan,India,OFF-BI-10002682,Office Supplies,Binders,"Cardinal Binding Machine, Economy",? 99.54,2,? 33.84,Medium
IN-2014-53427,5/9/2014,LT-16765,Larry Tron,Imphal,Manipur,India,OFF-BI-10002907,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",? 55.98,2,? 7.80,Low
IN-2013-72355,5/31/2013,ML-17755,Max Ludwig,Nagpur,Maharashtra,India,FUR-FU-10004730,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",? 17.46,1,? 0.51,Medium
IN-2014-44264,10/18/2014,SW-20755,Steven Ward,Bangalore,Karnataka,India,OFF-PA-10003511,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",? 63.27,3,? 31.59,Medium
IN-2012-73930,2/7/2012,CD-12280,Christina DeMoss,Amritsar,Punjab,India,OFF-FA-10002156,Office Supplies,Fasteners,"Advantus Push Pins, Metal",? 72.75,5,? 8.70,Medium
IN-2013-27492,10/23/2013,BE-11335,Bill Eplett,Hubli,Karnataka,India,OFF-FA-10002241,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",? 94.20,5,? 31.95,Medium
IN-2014-54694,12/1/2014,HG-14845,Harry Greene,Rajkot,Gujarat,India,FUR-FU-10004704,Furniture,Furnishings,"Deflect-O Door Stop, Black",? 43.95,1,? 10.98,Medium
IN-2014-19673,3/21/2014,NH-18610,Nicole Hansen,Thiruvananthapuram,Kerala,India,OFF-LA-10004114,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",? 26.82,3,? 7.74,High
IN-2012-33218,3/2/2012,HP-14815,Harold Pawlan,Pune,Maharashtra,India,OFF-ST-10003088,Office Supplies,Storage,"Fellowes Box, Wire Frame",? 37.50,2,? 6.00,Medium
IN-2013-62443,8/19/2013,RF-19345,Randy Ferguson,Moradabad,Uttar Pradesh,India,OFF-AR-10002340,Office Supplies,Art,"Stanley Markers, Water Color",? 152.28,6,? 28.80,Medium
IN-2012-28528,10/1/2012,CA-12775,Cynthia Arntzen,Delhi,Delhi,India,OFF-PA-10004930,Office Supplies,Paper,"Xerox Note Cards, Recycled",? 131.40,5,? 55.05,Medium
IN-2013-79390,5/7/2013,SC-20695,Steve Chapman,Mysore,Karnataka,India,OFF-FA-10004447,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",? 83.55,5,? 27.45,Medium
IN-2013-72901,11/11/2013,LT-16765,Larry Tron,Bikaner,Rajasthan,India,OFF-FA-10002636,Office Supplies,Fasteners,"Accos Staples, 12 Pack",? 31.14,3,? 2.43,Medium
IN-2013-26029,12/20/2013,KH-16510,Keith Herrera,Ludhiana,Punjab,India,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",? 142.02,3,? 2.79,Medium
IN-2014-39371,9/12/2014,NH-18610,Nicole Hansen,Akola,Maharashtra,India,OFF-AR-10003536,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",? 83.88,3,? 17.55,Medium
IN-2012-64424,8/2/2012,TH-21115,Thea Hudgings,Ulhasnagar,Maharashtra,India,OFF-AR-10001073,Office Supplies,Art,"Sanford Markers, Easy-Erase",? 47.04,2,? 17.40,Medium
IN-2014-61974,11/19/2014,TG-21640,Trudy Glocke,Hyderabad,Telangana,India,OFF-FA-10003437,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",? 38.76,2,? 10.44,High
IN-2014-65992,11/18/2014,Co-12640,Corey-Lock,Bangalore,Karnataka,India,OFF-LA-10001672,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical",? 55.80,5,? 6.60,Medium
IN-2011-61176,11/23/2011,SC-20770,Stewart Carmichael,Kota,Chhattisgarh,India,OFF-EN-10000383,Office Supplies,Envelopes,"Ames Clasp Envelope, Recycled",? 30.00,5,? 6.30,High
IN-2013-62723,9/15/2013,SJ-20500,Shirley Jackson,Aurangabad,Maharashtra,India,OFF-BI-10004483,Office Supplies,Binders,"Ibico Index Tab, Clear",? 16.74,2,? 0.66,High
IN-2014-52272,10/17/2014,BD-11770,Bryan Davis,Bijapur,Karnataka,India,FUR-FU-10003214,Furniture,Furnishings,"Eldon Stacking Tray, Durable",? 85.59,3,? 23.04,Medium
IN-2012-36410,12/31/2012,HR-14770,Hallie Redmond,Chandigarh,Chandigarh,India,OFF-FA-10003779,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",? 41.67,3,? 17.01,Medium
IN-2014-46777,1/25/2014,KD-16345,Katherine Ducich,Surat,Gujarat,India,OFF-AR-10003774,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",? 45.69,1,? 18.72,Medium
IN-2013-30257,7/30/2013,JR-16210,Justin Ritter,Srinagar,Jammu and Kashmir,India,OFF-PA-10002073,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",? 83.28,4,? 32.40,Medium
IN-2011-23712,12/14/2011,SC-20770,Stewart Carmichael,Bhiwandi,Maharashtra,India,OFF-BI-10004436,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",? 28.08,4,? 0.48,Medium
IN-2011-49241,10/6/2011,MT-18070,Michelle Tran,Delhi,Delhi,India,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",? 34.92,1,? 13.95,Medium
IN-2014-16579,6/24/2014,BS-11590,Brendan Sweed,Meerut,Uttar Pradesh,India,TEC-AC-10004566,Technology,Accessories,"Belkin Mouse, USB",? 40.92,1,? 13.89,Medium
IN-2012-46259,5/11/2012,RW-19630,Rob Williams,Delhi,Delhi,India,OFF-PA-10000344,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",? 105.60,5,? 52.80,Medium
IN-2011-12890,6/21/2011,CT-11995,Carol Triggs,Bharatpur,Rajasthan,India,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",? 50.67,3,? 10.62,Medium
IN-2012-13919,9/10/2012,CW-11905,Carl Weiss,Jalna,Maharashtra,India,OFF-FA-10003833,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",? 56.76,4,? 3.96,Medium
IN-2011-57704,4/19/2011,BM-11785,Bryan Mills,Durgapur,Maharashtra,India,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",? 29.04,4,? 5.16,Medium
IN-2013-13583,5/9/2013,BF-11080,Bart Folk,Jamnagar,Gujarat,India,OFF-PA-10004380,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",? 36.78,2,? 4.38,Medium
IN-2014-61414,1/16/2014,JJ-15445,Jennifer Jackson,Kolhapur,Maharashtra,India,OFF-LA-10004738,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical",? 32.31,3,? 12.60,Medium
IN-2012-43081,4/7/2012,JS-15685,Jim Sink,Delhi,Delhi,India,TEC-PH-10001699,Technology,Phones,"Samsung Smart Phone, Full Size",? 637.44,1,? 108.36,Medium
IN-2012-65397,11/29/2012,AT-10435,Alyssa Tate,Bellary,Karnataka,India,TEC-AC-10002455,Technology,Accessories,"Logitech Flash Drive, Programmable",? 32.01,1,? 10.23,High
IN-2012-10209,7/5/2012,MF-18250,Monica Federle,Allahabad,Uttar Pradesh,India,TEC-AC-10004652,Technology,Accessories,"Belkin Mouse, Erganomic",? 38.52,1,? 8.46,Medium
IN-2011-14983,10/10/2011,GH-14485,Gene Hale,Visakhapatnam,Andhra Pradesh,India,OFF-PA-10000127,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor",? 54.36,3,? 20.07,Medium
IN-2014-67959,5/16/2014,SJ-20215,Sarah Jordon,Udaipur,Tripura,India,OFF-PA-10003744,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",? 36.18,2,? 11.52,Medium
IN-2013-63829,8/1/2013,DW-13480,Dianna Wilson,Ulhasnagar,Maharashtra,India,OFF-AR-10000054,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",? 52.20,2,? 18.78,Medium
IN-2014-33792,7/18/2014,HJ-14875,Heather Jas,Bhubaneswar,Odisha,India,OFF-FA-10003437,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",? 58.14,3,? 15.66,Medium
IN-2011-43599,6/2/2011,JG-15805,John Grady,Agra,Uttar Pradesh,India,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",? 50.94,3,? 7.56,Medium
IN-2014-34128,4/15/2014,KN-16450,Kean Nguyen,Gorakhpur,Uttar Pradesh,India,OFF-AR-10004900,Office Supplies,Art,"Boston Canvas, Easy-Erase",? 53.91,1,? 10.23,Medium
IN-2011-70402,7/28/2011,BD-11500,Bradley Drucker,Pune,Maharashtra,India,OFF-PA-10003416,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",? 33.18,2,? 3.30,Medium
IN-2013-50753,6/18/2013,TS-21430,Tom Stivers,Vijayawada,Andhra Pradesh,India,FUR-FU-10000714,Furniture,Furnishings,"Tenex Light Bulb, Black",? 56.79,3,? 8.46,Medium
IN-2014-46343,9/23/2014,JW-15220,Jane Waco,Barddhaman,West Bengal,India,OFF-ST-10004325,Office Supplies,Storage,"Eldon Box, Single Width",? 51.45,5,? 20.55,Medium
IN-2014-27954,5/12/2014,YS-21880,Yana Sorensen,Hyderabad,Telangana,India,OFF-BI-10001399,Office Supplies,Binders,"Avery Binder Covers, Clear",? 31.59,3,? 5.31,Low
IN-2011-68904,9/26/2011,AH-10690,Anna H?berlin,Raipur,Uttarakhand,India,OFF-SU-10003717,Office Supplies,Supplies,"Stiletto Ruler, Serrated",? 46.32,4,? 3.24,Medium
IN-2012-65915,6/4/2012,CC-12145,Charles Crestani,Pimpri,Maharashtra,India,OFF-FA-10004910,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",? 24.93,3,? 1.71,High
IN-2014-39826,6/24/2014,RS-19870,Roy Skaria,Jodhpur,Rajasthan,India,OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",? 29.49,1,? 12.66,Medium
IN-2014-45426,4/7/2014,LD-17005,Lisa DeCherney,Kukatpalli,Telangana,India,OFF-LA-10002806,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",? 34.11,3,? 16.65,Medium
IN-2011-59510,3/18/2011,DK-12985,Darren Koutras,Meerut,Uttar Pradesh,India,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",? 49.32,3,? 6.39,Medium
IN-2014-64753,12/16/2014,EB-13870,Emily Burns,Surat,Gujarat,India,OFF-AR-10000387,Office Supplies,Art,"Sanford Highlighters, Water Color",? 37.86,2,? 16.98,High
IN-2012-56857,10/8/2012,GB-14530,George Bell,Ambattur,Tamil Nadu,India,OFF-FA-10004523,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",? 42.21,3,? 11.34,Medium
IN-2012-67735,11/12/2012,MH-17455,Mark Hamilton,Bangalore,Karnataka,India,FUR-CH-10004913,Furniture,Chairs,"Office Star Rocking Chair, Red",? 422.73,3,? 46.44,Medium
IN-2011-78823,9/15/2011,ME-17725,Max Engle,Raipur,Rajasthan,India,OFF-FA-10004813,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",? 49.59,3,? 12.33,Medium
IN-2014-35983,5/1/2014,SW-20275,Scott Williamson,Jamshedpur,Jharkhand,India,OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",? 15.66,2,? 3.42,Critical
IN-2014-75603,12/31/2014,BS-11365,Bill Shonely,Vijayawada,Andhra Pradesh,India,OFF-FA-10000263,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",? 39.42,3,? 17.28,Medium
IN-2012-61918,12/28/2012,ON-18715,Odella Nelson,Bangalore,Karnataka,India,OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",? 30.96,2,? 7.74,Medium
IN-2011-44593,4/14/2011,LR-16915,Lena Radford,Pune,Maharashtra,India,OFF-AP-10000304,Office Supplies,Appliances,"Hoover Microwave, White","? 1,840.68",6,? 846.54,Medium
IN-2013-76835,8/12/2013,RA-19285,Ralph Arnett,Mangalore,Karnataka,India,OFF-PA-10000215,Office Supplies,Paper,"Eaton Parchment Paper, Premium",? 26.94,2,? 1.86,High
IN-2014-46777,1/25/2014,KD-16345,Katherine Ducich,Surat,Gujarat,India,OFF-BI-10001400,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",? 28.80,1,? 4.32,Medium
IN-2014-19120,3/20/2014,AW-10840,Anthony Witt,Ganganagar,Rajasthan,India,OFF-SU-10004705,Office Supplies,Supplies,"Fiskars Ruler, Serrated",? 33.39,3,? 4.32,Medium
IN-2011-60917,2/11/2011,SP-20860,Sung Pak,Bangalore,Karnataka,India,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",? 21.78,3,? 3.87,High
IN-2013-73412,1/25/2013,AM-10360,Alice McCarthy,Gaya,Bihar,India,FUR-FU-10001477,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",? 126.00,5,? 27.60,Medium
IN-2013-15732,10/1/2013,RK-19300,Ralph Kennedy,Delhi,Delhi,India,OFF-LA-10002364,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",? 11.43,1,? 3.30,High
IN-2013-41240,9/22/2013,CC-12610,Corey Catlett,Vijayawada,Andhra Pradesh,India,OFF-PA-10000357,Office Supplies,Paper,"Eaton Memo Slips, Recycled",? 40.95,3,? 20.43,Medium
IN-2011-32371,11/22/2011,JW-15955,Joni Wasserman,Kollam,Kerala,India,OFF-LA-10004745,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable",? 9.36,1,? 4.56,Critical
IN-2013-77766,1/7/2013,DJ-13420,Denny Joy,Korba,Chhattisgarh,India,OFF-SU-10000178,Office Supplies,Supplies,"Acme Ruler, Easy Grip",? 54.99,3,? 4.32,Medium
IN-2011-17594,9/22/2011,DP-13165,David Philippe,Thane,Maharashtra,India,OFF-FA-10001526,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",? 31.92,2,? 10.20,High
IN-2012-59874,6/11/2012,BG-11695,Brooke Gillingham,Pune,Maharashtra,India,OFF-EN-10003601,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",? 29.70,3,? 0.00,Medium
IN-2014-65712,6/12/2014,JM-16195,Justin MacKendrick,Coimbatore,Tamil Nadu,India,OFF-EN-10000061,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",? 21.84,2,? 4.32,High
IN-2013-79530,5/20/2013,AA-10645,Anna Andreadi,Chennai,Tamil Nadu,India,OFF-PA-10003455,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",? 33.72,2,? 10.74,High
IN-2014-63374,6/30/2014,MH-18115,Mick Hernandez,Aligarh,Uttar Pradesh,India,OFF-BI-10001867,Office Supplies,Binders,"Acco Binder Covers, Recycled",? 27.36,2,? 8.70,High
IN-2014-14780,10/17/2014,CR-12820,Cyra Reiten,Patna,Bihar,India,OFF-BI-10002190,Office Supplies,Binders,"Wilson Jones Binder, Durable",? 58.08,4,? 16.80,High
IN-2014-48632,1/14/2014,EM-13810,Eleni McCrary,Bhubaneswar,Odisha,India,OFF-AR-10001922,Office Supplies,Art,"Sanford Pens, Blue",? 33.30,3,? 5.94,High
IN-2013-20107,4/18/2013,FG-14260,Frank Gastineau,Nagpur,Maharashtra,India,OFF-FA-10004171,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",? 34.47,3,? 9.99,Medium
IN-2013-52230,8/9/2013,SC-20380,Shahid Collister,Chennai,Tamil Nadu,India,OFF-PA-10003020,Office Supplies,Paper,"Xerox Message Books, Premium",? 40.74,2,? 5.70,Medium
IN-2013-77766,1/7/2013,DJ-13420,Denny Joy,Korba,Chhattisgarh,India,OFF-LA-10000668,Office Supplies,Labels,"Smead Removable Labels, Adjustable",? 21.78,2,? 10.86,Medium
IN-2011-14941,12/22/2011,DA-13450,Dianna Arnett,Guwahati,Assam,India,OFF-AR-10001228,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",? 48.84,4,? 17.04,Medium
IN-2011-68904,9/26/2011,AH-10690,Anna H?berlin,Raipur,Uttarakhand,India,OFF-BI-10001326,Office Supplies,Binders,"Cardinal Binder, Recycled",? 42.57,3,? 10.62,Medium
IN-2013-41037,12/30/2013,SP-20545,Sibella Parks,Surat,Gujarat,India,OFF-BI-10001312,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",? 56.52,2,? 23.70,Medium
IN-2014-39826,6/24/2014,RS-19870,Roy Skaria,Jodhpur,Rajasthan,India,OFF-LA-10002289,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",? 27.81,3,? 2.43,Medium
IN-2012-43165,1/24/2012,MM-17260,Magdelene Morse,Puducherry,Puducherry,India,OFF-SU-10000970,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip",? 73.02,2,? 9.48,Medium
IN-2013-28094,6/18/2013,AC-10615,Ann Chong,Ludhiana,Punjab,India,OFF-AR-10002260,Office Supplies,Art,"Boston Pens, Blue",? 28.44,2,? 0.00,Medium
IN-2014-55471,9/12/2014,GM-14695,Greg Maxwell,Fatehpur,Rajasthan,India,OFF-EN-10001882,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",? 59.10,2,? 28.92,Medium
IN-2011-61372,9/28/2011,TB-21400,Tom Boeckenhauer,Delhi,Delhi,India,OFF-FA-10001246,Office Supplies,Fasteners,"OIC Staples, Metal",? 34.38,3,? 16.47,Medium
